function,group,item,no,no_nas,qual_id,su_qual_id,visible,skey_sid_hex,qual_sid_hex,qual_lid_hex,param_unit,param_data_type,param_byte_pos,param_byte_len,param_byte_ord,param_bit_pos,param_bit_len,param_bit_mask,scale_no,scale_up_bound,scale_low_bound,scale_range_id,scale_range_label,scale_factor,scale_offset,scale_format,scale_labels
Freeze Frame Data,Fuel control,PFC operational status,90,150,71,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,4,1,-1,1,0,0,8002068,Not operational,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002068, 'range_label': 'Not operational'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002067, 'range_label': 'Operational'}]"
Freeze Frame Data,Fuel control,EBR permission status,100,90,72,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,5,1,-1,1,0,0,8002071,Inhibited,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002071, 'range_label': 'Inhibited'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002062, 'range_label': 'Permitted'}]"
Freeze Frame Data,Fuel control,EBR active status,110,60,73,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,6,1,-1,1,0,0,71000016,Not active,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 71000016, 'range_label': 'Not active'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 3000271, 'range_label': 'Active'}]"
Freeze Frame Data,Fuel control,EBR operational status,120,80,74,0,1,0x3A9801,0xB0,0x6,,1,2,1,2,7,1,-1,1,0,0,8002068,Not operational,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002068, 'range_label': 'Not operational'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002067, 'range_label': 'Operational'}]"
Freeze Frame Data,Fuel control,Vehicle speed,130,200,75,0,1,0x3A9801,0xB0,0x7,km/h,0,2,2,2,-1,-1,-1,1,0,0,0,,0.01,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Vehicle speed body,140,210,76,0,1,0x3A9801,0xB0,0x8,km/h,0,2,2,2,-1,-1,-1,1,0,0,0,,0.01,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Brake pedal position,150,30,77,0,1,0x3A9801,0xB0,0x9,%,0,2,2,2,-1,-1,4095,1,0,0,0,,0.03125,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,Pressure Run Out,160,180,78,0,1,0x3A9801,0xB0,0xC,MPa,0,2,1,2,-1,-1,-1,1,0,0,0,,0.1,0,1,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,ABS in regulation,170,10,79,0,1,0x3A9801,0xB0,0xE,,0,2,1,2,-1,-1,-1,1,0,0,8002061,No ABS regulation,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002061, 'range_label': 'No ABS regulation'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002060, 'range_label': 'ABS regulation'}]"
Freeze Frame Data,Fuel control,External Brake Status,180,110,80,0,1,0x3A9801,0xB0,0xF,,0,2,1,2,-1,-1,-1,1,0,0,33000032,Not initialized,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 33000032, 'range_label': 'Not initialized'}, {'no': 2, 'up_bound': 1, 'low_bound': 1, 'range_id': 8002066, 'range_label': 'Not ready'}, {'no': 3, 'up_bound': 2, 'low_bound': 2, 'range_id': 8002065, 'range_label': 'Ready'}, {'no': 4, 'up_bound': 3, 'low_bound': 3, 'range_id': 1001708, 'range_label': 'Not Used'}]"
Freeze Frame Data,Fuel control,EBR Function Inhibition,190,70,81,0,1,0x3A9801,0xB0,0x10,,0,2,1,2,-1,-1,-1,1,0,0,8002074,Not inhibited,0,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 8002074, 'range_label': 'Not inhibited'}, {'no': 2, 'up_bound': 170, 'low_bound': 170, 'range_id': 8002075, 'range_label': 'Inhibited'}, {'no': 3, 'up_bound': 255, 'low_bound': 255, 'range_id': 8002073, 'range_label': 'Not configured'}]"
Freeze Frame Data,Fuel control,Supplier Fault Code,200,190,82,0,1,0x3A9801,0xEF,0x1,,0,2,2,2,-1,-1,-1,,,,,,,,,[]
Freeze Frame Data,Fuel control,Odometer of the Last Failure,210,130,83,0,1,0x3A9801,0xF0,0xD0,km,0,2,3,2,-1,-1,-1,1,0,0,0,,0.05,0,2,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
Freeze Frame Data,Fuel control,DTC Occurrence Counter,220,50,84,0,1,0x3A9801,0xF0,0xD1,,0,2,1,2,-1,-1,-1,1,0,0,0,,1,0,0,"[{'no': 1, 'up_bound': 0, 'low_bound': 0, 'range_id': 0, 'range_label': None}]"
ECU Information,Fuel control,ECU PART NUMBER,1,1,2,0,1,0x3A9801,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Software part number,1,1,117081,0,1,0x3A9801,0x22,0xF012,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),Hardware part number,2,2,117082,0,1,0x3A9801,0x22,0xF1A1,,0,3,10,2,-1,-1,-1,,,,,,,,,[]
ECU Information,ECU information (items to be sent to the server),ECU serial number,3,3,117083,0,1,0x3A9801,0x22,0xF18C,,0,3,-1,2,-1,-1,-1,,,,,,,,,[]
